time	V(vout)	I(L1)
1.328890022973918e-03	1.140070e+01	6.218693e-01
1.329496502674930e-03	1.139306e+01	5.453151e-01
1.330000000000000e-03	1.138376e+01	4.821350e-01
1.330003989300340e-03	1.138368e+01	4.816354e-01
1.330005957201357e-03	1.138364e+01	4.813890e-01
1.330006278191182e-03	1.138363e+01	4.813488e-01
1.330007167507607e-03	1.138361e+01	4.812374e-01
1.330008090167594e-03	1.138359e+01	4.811219e-01
1.330008283704897e-03	1.138359e+01	4.810977e-01
1.330009417231504e-03	1.138357e+01	4.809557e-01
1.330010000000000e-03	1.138355e+01	4.808828e-01
1.330010002564575e-03	1.138355e+01	4.808824e-01
1.330010007693725e-03	1.138355e+01	4.808818e-01
1.330010015384511e-03	1.138355e+01	4.808809e-01
1.330010022589818e-03	1.138355e+01	4.808799e-01
1.330010037000431e-03	1.138355e+01	4.808781e-01
1.330010065821658e-03	1.138355e+01	4.808745e-01
1.330010123464113e-03	1.138355e+01	4.808673e-01
1.330010238749022e-03	1.138355e+01	4.808529e-01
1.330010469318840e-03	1.138354e+01	4.808240e-01
1.330010883737998e-03	1.138354e+01	4.807720e-01
1.330011506404678e-03	1.138352e+01	4.806939e-01
1.330012429468697e-03	1.138350e+01	4.805781e-01
1.330013707555667e-03	1.138348e+01	4.804175e-01
1.330015505091688e-03	1.138344e+01	4.801916e-01
1.330016570623128e-03	1.138342e+01	4.800595e-01
1.330017442443933e-03	1.138340e+01	4.799590e-01
1.330018087927221e-03	1.138339e+01	4.799009e-01
1.330018765070340e-03	1.138337e+01	4.798625e-01
1.330018893518052e-03	1.138337e+01	4.798607e-01
1.330019051239227e-03	1.138337e+01	4.798647e-01
1.330019197439324e-03	1.138336e+01	4.798715e-01
1.330019442397454e-03	1.138336e+01	4.798865e-01
1.330019706403489e-03	1.138335e+01	4.799056e-01
1.330020000000000e-03	1.138335e+01	4.799287e-01
1.330020029359651e-03	1.138335e+01	4.799312e-01
1.330020073120628e-03	1.138335e+01	4.799349e-01
1.330020102923542e-03	1.138335e+01	4.799374e-01
1.330020137893780e-03	1.138335e+01	4.799404e-01
1.330020207834255e-03	1.138334e+01	4.799466e-01
1.330020281074053e-03	1.138334e+01	4.799530e-01
1.330020409551796e-03	1.138334e+01	4.799646e-01
1.330020583845666e-03	1.138334e+01	4.799806e-01
1.330020837529522e-03	1.138333e+01	4.800049e-01
1.330021229466123e-03	1.138332e+01	4.800444e-01
1.330021899200150e-03	1.138331e+01	4.801166e-01
1.330022593232722e-03	1.138329e+01	4.801963e-01
1.330023025466590e-03	1.138329e+01	4.802485e-01
1.330023240200992e-03	1.138328e+01	4.802751e-01
1.330023412679691e-03	1.138328e+01	4.802966e-01
1.330023617493320e-03	1.138327e+01	4.803222e-01
1.330023828228320e-03	1.138327e+01	4.803486e-01
1.330024165831006e-03	1.138326e+01	4.803910e-01
1.330024518539400e-03	1.138326e+01	4.804353e-01
1.330025058407970e-03	1.138324e+01	4.805031e-01
1.330025592130363e-03	1.138323e+01	4.805702e-01
1.330026385633130e-03	1.138322e+01	4.806701e-01
1.330027271479228e-03	1.138320e+01	4.807816e-01
1.330028772829034e-03	1.138317e+01	4.809707e-01
1.330030659888497e-03	1.138313e+01	4.812084e-01
1.330034306511368e-03	1.138305e+01	4.816681e-01
1.330039347843508e-03	1.138295e+01	4.823036e-01
1.330047728921294e-03	1.138278e+01	4.833604e-01
1.330056546137563e-03	1.138260e+01	4.844722e-01
1.330070465110180e-03	1.138231e+01	4.862275e-01
1.330089307109373e-03	1.138194e+01	4.886036e-01
1.330126991107760e-03	1.138119e+01	4.933561e-01
1.330202359104535e-03	1.137974e+01	5.028620e-01
1.330353095098084e-03	1.137702e+01	5.218773e-01
1.330654567085181e-03	1.137230e+01	5.599196e-01
1.331257511059376e-03	1.136549e+01	6.360343e-01
1.332257511059376e-03	1.136034e+01	7.623084e-01
1.333257511059376e-03	1.136227e+01	8.885778e-01
1.334020000000000e-03	1.136819e+01	9.848313e-01
1.334030000000000e-03	1.136830e+01	9.860932e-01
1.334050000000000e-03	1.136857e+01	9.886166e-01
1.334090000000000e-03	1.136911e+01	9.936631e-01
1.334169999999999e-03	1.137025e+01	1.003755e+00
1.334329999999998e-03	1.137272e+01	1.023935e+00
1.334649999999996e-03	1.137804e+01	1.064287e+00
1.334659999999996e-03	1.137822e+01	1.065548e+00
1.334679999999996e-03	1.137859e+01	1.068069e+00
1.334719999999996e-03	1.137934e+01	1.073111e+00
1.334799999999995e-03	1.138088e+01	1.083194e+00
1.334860000000001e-03	1.138206e+01	1.090755e+00
1.334899999999989e-03	1.138286e+01	1.095796e+00
1.334940000000024e-03	1.138368e+01	1.100836e+00
1.334950000000024e-03	1.138389e+01	1.102096e+00
1.334999999999953e-03	1.138494e+01	1.108396e+00
1.335009999999953e-03	1.138515e+01	1.109656e+00
1.335020000000000e-03	1.138536e+01	1.110916e+00
1.335021000000000e-03	1.138538e+01	1.111042e+00
1.335023000000000e-03	1.138543e+01	1.111294e+00
1.335025973124672e-03	1.138549e+01	1.111668e+00
1.335027632366284e-03	1.138553e+01	1.111878e+00
1.335028353678242e-03	1.138554e+01	1.111969e+00
1.335028829688989e-03	1.138555e+01	1.112029e+00
1.335029047978507e-03	1.138556e+01	1.112056e+00
1.335029484557542e-03	1.138557e+01	1.112111e+00
1.335030000000000e-03	1.138558e+01	1.112176e+00
1.335030051544246e-03	1.138558e+01	1.112183e+00
1.335030154632737e-03	1.138558e+01	1.112196e+00
1.335030360809721e-03	1.138559e+01	1.112222e+00
1.335030629343358e-03	1.138559e+01	1.112256e+00
1.335030911904284e-03	1.138560e+01	1.112292e+00
1.335031389030671e-03	1.138561e+01	1.112352e+00
1.335031902295616e-03	1.138562e+01	1.112417e+00
1.335032196261557e-03	1.138562e+01	1.112454e+00
1.335032484899010e-03	1.138563e+01	1.112491e+00
1.335032821445355e-03	1.138564e+01	1.112533e+00
1.335033494538046e-03	1.138565e+01	1.112618e+00
1.335034261810234e-03	1.138567e+01	1.112714e+00
1.335035326413185e-03	1.138569e+01	1.112845e+00
1.335036754708353e-03	1.138572e+01	1.113016e+00
1.335038774406042e-03	1.138577e+01	1.113245e+00
1.335040923206285e-03	1.138581e+01	1.113460e+00
1.335043557195948e-03	1.138587e+01	1.113654e+00
1.335045717055645e-03	1.138592e+01	1.113718e+00
1.335047973038641e-03	1.138596e+01	1.113660e+00
1.335049479984655e-03	1.138600e+01	1.113544e+00
1.335050212850951e-03	1.138601e+01	1.113461e+00
1.335050911336295e-03	1.138603e+01	1.113373e+00
1.335051455017013e-03	1.138604e+01	1.113303e+00
1.335052061551075e-03	1.138605e+01	1.113225e+00
1.335053011929016e-03	1.138607e+01	1.113104e+00
1.335054221533368e-03	1.138610e+01	1.112948e+00
1.335055648117834e-03	1.138613e+01	1.112765e+00
1.335057047122642e-03	1.138616e+01	1.112585e+00
1.335058441951464e-03	1.138619e+01	1.112406e+00
1.335059976311227e-03	1.138622e+01	1.112208e+00
1.335061802379409e-03	1.138626e+01	1.111973e+00
1.335064159808872e-03	1.138631e+01	1.111669e+00
1.335067088031623e-03	1.138637e+01	1.111292e+00
1.335071441956322e-03	1.138647e+01	1.110730e+00
1.335077704950116e-03	1.138660e+01	1.109922e+00
1.335090230937706e-03	1.138687e+01	1.108305e+00
1.335107283635702e-03	1.138723e+01	1.106102e+00
1.335127693760981e-03	1.138765e+01	1.103466e+00
1.335152910715658e-03	1.138817e+01	1.100209e+00
1.335187602149082e-03	1.138888e+01	1.095729e+00
1.335240392626622e-03	1.138994e+01	1.088913e+00
1.335333996942468e-03	1.139173e+01	1.076833e+00
1.335521205574161e-03	1.139503e+01	1.052692e+00
1.335895622837546e-03	1.140049e+01	1.004495e+00
1.336644457364315e-03	1.140770e+01	9.083999e-01
1.337644457364315e-03	1.141064e+01	7.806552e-01
1.338644457364315e-03	1.140697e+01	6.535298e-01
1.339010000000000e-03	1.140359e+01	6.072652e-01
1.339278914728630e-03	1.140007e+01	5.733410e-01
1.339472170542740e-03	1.139715e+01	5.490062e-01
1.339623488371781e-03	1.139465e+01	5.299780e-01
1.339707364341917e-03	1.139316e+01	5.194423e-01
1.339842248059729e-03	1.139066e+01	5.025123e-01
1.339852248059729e-03	1.139047e+01	5.012578e-01
1.339872248059729e-03	1.139008e+01	4.987498e-01
1.339912248059729e-03	1.138929e+01	4.937347e-01
1.339930000000000e-03	1.138894e+01	4.915095e-01
1.339965503880542e-03	1.138823e+01	4.870600e-01
1.339975503880542e-03	1.138803e+01	4.858070e-01
1.339990000000000e-03	1.138773e+01	4.839909e-01
1.340000000000000e-03	1.138753e+01	4.827381e-01
1.340010000000000e-03	1.138732e+01	4.814855e-01
1.340010043998752e-03	1.138732e+01	4.814800e-01
1.340010131996256e-03	1.138732e+01	4.814690e-01
1.340010229562076e-03	1.138731e+01	4.814568e-01
1.340010324140798e-03	1.138731e+01	4.814449e-01
1.340010513298242e-03	1.138731e+01	4.814212e-01
1.340010891613131e-03	1.138730e+01	4.813738e-01
1.340011557449016e-03	1.138729e+01	4.812902e-01
1.340012476799986e-03	1.138727e+01	4.811748e-01
1.340013810746398e-03	1.138724e+01	4.810072e-01
1.340015609413242e-03	1.138720e+01	4.807810e-01
1.340016699623246e-03	1.138718e+01	4.806466e-01
1.340017591049954e-03	1.138716e+01	4.805464e-01
1.340018224737198e-03	1.138715e+01	4.804899e-01
1.340018673937775e-03	1.138714e+01	4.804632e-01
1.340018811498348e-03	1.138714e+01	4.804600e-01
1.340018919748495e-03	1.138714e+01	4.804612e-01
1.340019027215477e-03	1.138713e+01	4.804647e-01
1.340019207147740e-03	1.138713e+01	4.804733e-01
1.340019415900972e-03	1.138713e+01	4.804860e-01
1.340019685238473e-03	1.138712e+01	4.805054e-01
1.340020000000000e-03	1.138711e+01	4.805301e-01
1.340020031476153e-03	1.138711e+01	4.805327e-01
1.340020076411506e-03	1.138711e+01	4.805366e-01
1.340020106852070e-03	1.138711e+01	4.805391e-01
1.340020142772124e-03	1.138711e+01	4.805422e-01
1.340020214612233e-03	1.138711e+01	4.805485e-01
1.340020289381186e-03	1.138711e+01	4.805551e-01
1.340020420482965e-03	1.138710e+01	4.805669e-01
1.340020597974728e-03	1.138710e+01	4.805833e-01
1.340020855381350e-03	1.138710e+01	4.806079e-01
1.340021250335170e-03	1.138709e+01	4.806479e-01
1.340021940208768e-03	1.138707e+01	4.807225e-01
1.340022631694267e-03	1.138706e+01	4.808021e-01
1.340023023685281e-03	1.138705e+01	4.808495e-01
1.340023236289842e-03	1.138705e+01	4.808758e-01
1.340023401490954e-03	1.138704e+01	4.808964e-01
1.340023599567748e-03	1.138704e+01	4.809212e-01
1.340023800028976e-03	1.138703e+01	4.809463e-01
1.340024065731561e-03	1.138703e+01	4.809796e-01
1.340024364414232e-03	1.138702e+01	4.810171e-01
1.340024779320444e-03	1.138701e+01	4.810692e-01
1.340025194665507e-03	1.138701e+01	4.811214e-01
1.340025919271013e-03	1.138699e+01	4.812125e-01
1.340026619004381e-03	1.138698e+01	4.813005e-01
1.340028018471116e-03	1.138695e+01	4.814767e-01
1.340029539752891e-03	1.138692e+01	4.816683e-01
1.340032582316441e-03	1.138685e+01	4.820516e-01
1.340036692648612e-03	1.138677e+01	4.825696e-01
1.340044899503193e-03	1.138660e+01	4.836040e-01
1.340052522031860e-03	1.138645e+01	4.845649e-01
1.340065216923168e-03	1.138619e+01	4.861653e-01
1.340080122036331e-03	1.138589e+01	4.880444e-01
1.340109932262657e-03	1.138529e+01	4.918027e-01
1.340169552715310e-03	1.138413e+01	4.993198e-01
1.340288793620614e-03	1.138192e+01	5.143563e-01
1.340527275431223e-03	1.137795e+01	5.444373e-01
1.341004239052441e-03	1.137183e+01	6.046227e-01
1.341958166294876e-03	1.136495e+01	7.250351e-01
1.342958166294876e-03	1.136498e+01	8.512692e-01
1.343958166294876e-03	1.137134e+01	9.774771e-01
1.344020000000000e-03	1.137202e+01	9.852780e-01
1.344143667410248e-03	1.137374e+01	1.000875e+00
1.344391002230743e-03	1.137749e+01	1.032062e+00
1.344525330359010e-03	1.137972e+01	1.048995e+00
1.344751343743467e-03	1.138377e+01	1.077480e+00
1.344761343743467e-03	1.138396e+01	1.078740e+00
1.344781343743466e-03	1.138435e+01	1.081260e+00
1.344821343743466e-03	1.138514e+01	1.086300e+00
1.344901343743466e-03	1.138673e+01	1.096378e+00
1.344931343743465e-03	1.138735e+01	1.100157e+00
1.344971343743465e-03	1.138818e+01	1.105196e+00
1.344981343743465e-03	1.138839e+01	1.106455e+00
1.345001343743465e-03	1.138881e+01	1.108974e+00
1.345010000000000e-03	1.138900e+01	1.110065e+00
1.345020000000000e-03	1.138921e+01	1.111324e+00
1.345021000000000e-03	1.138923e+01	1.111450e+00
1.345023000000000e-03	1.138927e+01	1.111702e+00
1.345025417401993e-03	1.138932e+01	1.112007e+00
1.345026975941056e-03	1.138936e+01	1.112203e+00
1.345028055714051e-03	1.138938e+01	1.112339e+00
1.345028697578891e-03	1.138939e+01	1.112420e+00
1.345029078641294e-03	1.138940e+01	1.112468e+00
1.345029237875193e-03	1.138941e+01	1.112488e+00
1.345029556342990e-03	1.138941e+01	1.112528e+00
1.345030000000000e-03	1.138942e+01	1.112584e+00
1.345030044365701e-03	1.138942e+01	1.112590e+00
1.345030133097103e-03	1.138943e+01	1.112601e+00
1.345030310559907e-03	1.138943e+01	1.112624e+00
1.345030547738007e-03	1.138943e+01	1.112654e+00
1.345030808777980e-03	1.138944e+01	1.112687e+00
1.345031322044110e-03	1.138945e+01	1.112751e+00
1.345031826293338e-03	1.138946e+01	1.112815e+00
1.345032107584443e-03	1.138947e+01	1.112851e+00
1.345032366954685e-03	1.138947e+01	1.112884e+00
1.345032700098504e-03	1.138948e+01	1.112926e+00
1.345033366386141e-03	1.138949e+01	1.113010e+00
1.345034118598099e-03	1.138951e+01	1.113104e+00
1.345035103639023e-03	1.138953e+01	1.113225e+00
1.345036472732003e-03	1.138956e+01	1.113390e+00
1.345038355370568e-03	1.138960e+01	1.113606e+00
1.345040661724871e-03	1.138965e+01	1.113845e+00
1.345042899470304e-03	1.138970e+01	1.114027e+00
1.345045120402948e-03	1.138975e+01	1.114116e+00
1.345047581601143e-03	1.138980e+01	1.114090e+00
1.345049012055986e-03	1.138983e+01	1.114001e+00
1.345049768584241e-03	1.138985e+01	1.113925e+00
1.345049794839172e-03	1.138985e+01	1.113922e+00
1.345049847349035e-03	1.138985e+01	1.113916e+00
1.345049952368761e-03	1.138985e+01	1.113903e+00
1.345050162408212e-03	1.138986e+01	1.113876e+00
1.345050356474936e-03	1.138986e+01	1.113851e+00
1.345050723224552e-03	1.138987e+01	1.113805e+00
1.345051244341742e-03	1.138988e+01	1.113738e+00
1.345052286576122e-03	1.138990e+01	1.113604e+00
1.345053633237594e-03	1.138993e+01	1.113432e+00
1.345054989716064e-03	1.138996e+01	1.113258e+00
1.345056336529135e-03	1.138999e+01	1.113084e+00
1.345057764119414e-03	1.139002e+01	1.112901e+00
1.345059149460993e-03	1.139005e+01	1.112722e+00
1.345060558318752e-03	1.139008e+01	1.112541e+00
1.345061941672488e-03	1.139011e+01	1.112363e+00
1.345063354136440e-03	1.139014e+01	1.112180e+00
1.345064756467654e-03	1.139017e+01	1.112000e+00
1.345066188001545e-03	1.139020e+01	1.111815e+00
1.345067614001498e-03	1.139023e+01	1.111631e+00
1.345069087751727e-03	1.139026e+01	1.111441e+00
1.345070604145170e-03	1.139029e+01	1.111245e+00
1.345072337633317e-03	1.139033e+01	1.111022e+00
1.345074503071052e-03	1.139038e+01	1.110742e+00
1.345077327848652e-03	1.139044e+01	1.110377e+00
1.345081102001568e-03	1.139052e+01	1.109890e+00
1.345086966060306e-03	1.139064e+01	1.109133e+00
1.345096432696667e-03	1.139084e+01	1.107910e+00
1.345115365969387e-03	1.139124e+01	1.105464e+00
1.345138516463079e-03	1.139172e+01	1.102473e+00
1.345169320412187e-03	1.139236e+01	1.098493e+00
1.345208552020543e-03	1.139315e+01	1.093425e+00
1.345276571466965e-03	1.139449e+01	1.084642e+00
1.346160062759779e-03	1.140731e+01	9.708887e-01
1.347160062759779e-03	1.141388e+01	8.427827e-01
1.348160062759779e-03	1.141329e+01	7.153260e-01
1.349040000000000e-03	1.140728e+01	6.037034e-01
1.349320000000000e-03	1.140333e+01	5.684019e-01
1.349999999999999e-03	1.139139e+01	4.829474e-01
1.350010000000000e-03	1.139118e+01	4.816944e-01
1.350010044000025e-03	1.139118e+01	4.816889e-01
1.350010132000074e-03	1.139118e+01	4.816779e-01
1.350010235768410e-03	1.139118e+01	4.816649e-01
1.350010336153967e-03	1.139117e+01	4.816523e-01
1.350010536925082e-03	1.139117e+01	4.816271e-01
1.350010938467312e-03	1.139116e+01	4.815767e-01
1.350011618638662e-03	1.139115e+01	4.814914e-01
1.350012571883980e-03	1.139113e+01	4.813716e-01
1.350013933595625e-03	1.139110e+01	4.812005e-01
1.350015790428995e-03	1.139106e+01	4.809673e-01
1.350016910302108e-03	1.139104e+01	4.808307e-01
1.350017760253773e-03	1.139102e+01	4.807381e-01
1.350018320428533e-03	1.139101e+01	4.806902e-01
1.350018643001784e-03	1.139100e+01	4.806710e-01
1.350018751457191e-03	1.139100e+01	4.806678e-01
1.350018832315543e-03	1.139100e+01	4.806677e-01
1.350018912514929e-03	1.139100e+01	4.806691e-01
1.350019028361595e-03	1.139099e+01	4.806729e-01
1.350019151692122e-03	1.139099e+01	4.806784e-01
1.350019315912861e-03	1.139099e+01	4.806878e-01
1.350019546788056e-03	1.139098e+01	4.807031e-01
1.350019667683368e-03	1.139098e+01	4.807118e-01
1.350019758209376e-03	1.139098e+01	4.807188e-01
1.350019818947985e-03	1.139098e+01	4.807236e-01
1.350019878522780e-03	1.139098e+01	4.807284e-01
1.350019911082568e-03	1.139097e+01	4.807310e-01
1.350019941997729e-03	1.139097e+01	4.807336e-01
1.350019962585973e-03	1.139097e+01	4.807353e-01
1.350019976278180e-03	1.139097e+01	4.807364e-01
1.350019984460095e-03	1.139097e+01	4.807371e-01
1.350019989287147e-03	1.139097e+01	4.807375e-01
1.350019992784021e-03	1.139097e+01	4.807378e-01
1.350019995853833e-03	1.139097e+01	4.807381e-01
1.350020000000000e-03	1.139097e+01	4.807384e-01
1.350020000360738e-03	1.139097e+01	4.807384e-01
1.350020001082213e-03	1.139097e+01	4.807385e-01
1.350020002525164e-03	1.139097e+01	4.807386e-01
1.350020005411066e-03	1.139097e+01	4.807389e-01
1.350020011182869e-03	1.139097e+01	4.807394e-01
1.350020022726476e-03	1.139097e+01	4.807403e-01
1.350020091988120e-03	1.139097e+01	4.807462e-01
1.350020184336977e-03	1.139097e+01	4.807542e-01
1.350020369034692e-03	1.139097e+01	4.807707e-01
1.350020738430122e-03	1.139096e+01	4.808056e-01
1.350021477220982e-03	1.139094e+01	4.808816e-01
1.350022625763749e-03	1.139092e+01	4.810103e-01
1.350023113914407e-03	1.139091e+01	4.810687e-01
1.350023331286765e-03	1.139090e+01	4.810956e-01
1.350023480978569e-03	1.139090e+01	4.811143e-01
1.350023670259644e-03	1.139090e+01	4.811380e-01
1.350023948296817e-03	1.139089e+01	4.811728e-01
1.350024240712732e-03	1.139089e+01	4.812094e-01
1.350024597776000e-03	1.139088e+01	4.812542e-01
1.350025025861447e-03	1.139087e+01	4.813080e-01
1.350025518963982e-03	1.139086e+01	4.813700e-01
1.350026122760923e-03	1.139085e+01	4.814459e-01
1.350026766124314e-03	1.139083e+01	4.815268e-01
1.350027706296819e-03	1.139081e+01	4.816451e-01
1.350028568003814e-03	1.139080e+01	4.817536e-01
1.350030291417805e-03	1.139076e+01	4.819706e-01
1.350031865907650e-03	1.139073e+01	4.821689e-01
1.350035014887341e-03	1.139066e+01	4.825656e-01
1.350038506808111e-03	1.139059e+01	4.830056e-01
1.350045490649650e-03	1.139045e+01	4.838856e-01
1.350054852756581e-03	1.139026e+01	4.850655e-01
1.350067890342452e-03	1.138999e+01	4.867085e-01
1.350085633757901e-03	1.138963e+01	4.889447e-01
1.350119635566922e-03	1.138896e+01	4.932302e-01
1.350187639184964e-03	1.138764e+01	5.018020e-01
1.350323646421049e-03	1.138516e+01	5.189482e-01
1.350595660893218e-03	1.138078e+01	5.532506e-01
1.351139689837556e-03	1.137428e+01	6.218826e-01
1.352139689837556e-03	1.136826e+01	7.480772e-01
1.353139689837556e-03	1.136945e+01	8.742709e-01
1.354020000000000e-03	1.137585e+01	9.853331e-01
1.354030000000000e-03	1.137596e+01	9.865943e-01
1.354050000000000e-03	1.137623e+01	9.891161e-01
1.354090000000000e-03	1.137677e+01	9.941596e-01
1.354329999999998e-03	1.138037e+01	1.024413e+00
1.354649999999996e-03	1.138569e+01	1.064741e+00
1.354679999999996e-03	1.138624e+01	1.068520e+00
1.354719999999996e-03	1.138699e+01	1.073559e+00
1.354860000000001e-03	1.138971e+01	1.091193e+00
1.354899999999989e-03	1.139052e+01	1.096230e+00
1.354940000000024e-03	1.139134e+01	1.101268e+00
1.354950000000024e-03	1.139154e+01	1.102527e+00
1.354999999999953e-03	1.139259e+01	1.108823e+00
1.355009999999953e-03	1.139280e+01	1.110082e+00
1.355020000000000e-03	1.139302e+01	1.111341e+00
1.355020603477824e-03	1.139303e+01	1.111417e+00
1.355021810433473e-03	1.139306e+01	1.111569e+00
1.355023314920582e-03	1.139309e+01	1.111758e+00
1.355024925127941e-03	1.139312e+01	1.111961e+00
1.355026385039661e-03	1.139315e+01	1.112145e+00
